timestamp	price	qty
1726500233	24534.06	100
1726500234	24531.88	50
1726500234	24529.29	50
1726500234	24526.34	150
1726500234	24526.08	25
1726500234	24526.79	150
1726500235	24529.26	100
1726500235	24526.36	150
1726500235	24526.67	25
1726500235	24523.77	75
1726500235	24523.98	75
1726500236	24521.08	100
1726500236	24522.92	50
1726500236	24520.56	25
1726500236	24520.71	50
1726500236	24518.86	150
1726500237	24517.38	75
1726500237	24515.98	100
1726500237	24513.45	100
1726500237	24513.21	50
1726500237	24516.15	50
1726500238	24514.95	25
1726500238	24515.87	25
1726500238	24513.43	100
1726500238	24512.7	100
1726500238	24510.03	25
1726500239	24511.25	25
1726500239	24511.25	100
1726500239	24512.12	75
1726500239	24512.51	25
1726500239	24514.88	25
1726500240	24513.26	150
1726500240	24513.11	25
1726500240	24515.66	75
1726500240	24518.05	150
1726500240	24519	50
1726500241	24521.58	75
1726500241	24518.67	50
1726500241	24519.19	100
1726500241	24521.77	75
1726500241	24519.74	50
1726500242	24520.14	100
1726500242	24521.2	150
1726500242	24520.19	50
1726500242	24521.94	25
1726500242	24521.94	75
1726500243	24519.26	100
1726500243	24517.66	25
1726500243	24516.7	150
1726500243	24519.43	100
1726500243	24522.24	75
1726500244	24519.42	75
1726500244	24521.12	100
1726500244	24521.06	75
1726500244	24521.38	100
1726500244	24520.97	150
1726500245	24521.94	25
1726500245	24523.57	75
1726500245	24525.36	25
1726500245	24522.85	50
1726500245	24522.13	50
1726500246	24523.57	75
1726500246	24522.73	25
1726500246	24519.76	75
1726500246	24519.43	75
1726500246	24517.05	25
1726500247	24515.17	100
1726500247	24515.51	150
1726500247	24514.96	25
1726500247	24512.5	150
1726500247	24510.06	150
1726500248	24511.76	100
1726500248	24508.84	100
1726500248	24508.16	25
1726500248	24509.51	150
1726500248	24511.94	50
1726500249	24512.38	50
1726500249	24513.49	50
1726500249	24511.32	75
1726500249	24509.93	50
1726500249	24507.31	100
1726500250	24505.97	75
1726500250	24505.87	25
1726500250	24505.04	50
1726500250	24506.36	100
1726500250	24506.93	50
1726500251	24506.67	50
1726500251	24505.5	100
1726500251	24504.5	150
1726500251	24503.78	75
1726500251	24503.42	100
1726500252	24505.31	150
1726500252	24503.13	75
1726500252	24503.75	50
1726500252	24503.62	50
1726500252	24506.41	75
1726500253	24505.16	100
1726500253	24507.96	50
1726500253	24506.92	75
1726500253	24508.82	100
1726500253	24508.01	150
1726500254	24506.21	150
1726500254	24504.29	150
1726500254	24501.45	100
1726500254	24504.1	50
1726500254	24503.74	75
1726500255	24505.72	25
1726500255	24507.64	100
1726500255	24508.67	50
1726500255	24509.47	50
1726500255	24507.99	50
1726500256	24509.28	100
1726500256	24506.73	150
1726500256	24506.6	100
1726500256	24506.81	100
1726500256	24507.07	75
1726500257	24508.28	150
1726500257	24508.84	25
1726500257	24506.5	50
1726500257	24507.44	75
1726500257	24505.44	150
1726500258	24502.71	100
1726500258	24505.51	75
1726500258	24508.3	100
1726500258	24505.94	25
1726500258	24504.49	150
1726500259	24505.97	150
1726500259	24506.46	150
1726500259	24504.78	75
1726500259	24504.13	150
1726500259	24505.27	50
1726500260	24504.34	25
1726500260	24504.24	75
1726500260	24503.73	25
1726500260	24501.43	50
1726500260	24500.52	75
1726500261	24500.25	50
1726500261	24500.38	75
1726500261	24500.24	100
1726500261	24501.57	100
1726500261	24500.48	75
1726500262	24497.75	25
1726500262	24494.88	75
1726500262	24495.77	50
1726500262	24498.35	50
1726500262	24498.45	150
1726500263	24496.41	150
1726500263	24495.97	100
1726500263	24494.36	100
1726500263	24495.14	50
1726500263	24495.98	100
1726500264	24495.35	150
1726500264	24497.65	100
1726500264	24498.2	100
1726500264	24495.23	50
1726500264	24493.47	25
1726500265	24493.93	150
1726500265	24492.05	75
1726500265	24490.23	25
1726500265	24488.81	100
1726500265	24488.97	75
1726500266	24489.56	150
1726500266	24488.91	25
1726500266	24488	100
1726500266	24488.7	75
1726500266	24491.22	150
1726500267	24488.72	50
1726500267	24487.6	50
1726500267	24486.44	50
1726500267	24485.68	50
1726500267	24485.74	100
1726500268	24486.32	150
1726500268	24485.62	50
1726500268	24485.54	150
1726500268	24486.7	50
1726500268	24487.03	100
1726500269	24485.76	50
1726500269	24484.65	100
1726500269	24485.37	75
1726500269	24488.08	100
1726500269	24485.9	100
1726500270	24488.68	150
1726500270	24489.6	100
1726500270	24490.71	100
1726500270	24491.97	100
1726500270	24491.9	25
1726500271	24492.29	50
1726500271	24491.05	75
1726500271	24489.39	75
1726500271	24487.4	100
1726500271	24487.8	100
1726500272	24488.1	25
1726500272	24488.53	75
1726500272	24490.18	75
1726500272	24490.44	25
1726500272	24492	100
1726500273	24492.27	100
1726500273	24489.89	50
1726500273	24488.67	25
1726500273	24488.37	75
1726500273	24490.55	25
1726500274	24490.18	25
1726500274	24491.83	50
1726500274	24490.09	150
1726500274	24491.23	150
1726500274	24492.03	50
1726500275	24492.72	50
1726500275	24494.6	25
1726500275	24495.02	150
1726500275	24493.71	150
1726500275	24491.72	75
1726500276	24490.46	75
1726500276	24493.17	150
1726500276	24496.08	25
1726500276	24493.9	100
1726500276	24496.41	75
1726500277	24498.61	50
1726500277	24499.82	50
1726500277	24498.32	75
1726500277	24500.29	100
1726500277	24500.23	150
1726500278	24501.02	100
1726500278	24500.27	25
1726500278	24501.07	25
1726500278	24500.49	75
1726500278	24501.66	75
1726500279	24501.39	100
1726500279	24500.35	25
1726500279	24502.56	25
1726500279	24503.95	100
1726500279	24504.76	75
1726500280	24506.86	150
1726500280	24506.25	100
1726500280	24508.19	100
1726500280	24506.81	75
1726500280	24505.83	150
1726500281	24503.62	100
1726500281	24505.35	25
1726500281	24502.62	100
1726500281	24499.72	50
1726500281	24499.37	25
1726500282	24502.32	100
1726500282	24500.53	50
1726500282	24502.82	75
1726500282	24500.78	75
1726500282	24498.34	75
1726500283	24496.84	75
1726500283	24497.83	50
1726500283	24495.14	75
1726500283	24496.49	50
1726500283	24496.07	25
1726500284	24497.29	25
1726500284	24495.57	25
1726500284	24493.37	50
1726500284	24493.49	100
1726500284	24490.54	75
1726500285	24492.44	100
1726500285	24493.61	100
1726500285	24491.03	100
1726500285	24488.57	25
1726500285	24486.19	75
1726500286	24488.47	50
1726500286	24487.77	50
1726500286	24488.62	50
1726500286	24486.03	150
1726500286	24483.08	50
1726500287	24482.72	50
1726500287	24483.49	50
1726500287	24486.01	150
1726500287	24487.13	50
1726500287	24484.65	25
1726500288	24482.49	25
1726500288	24483.03	100
1726500288	24482.14	100
1726500288	24481.02	50
1726500288	24479.51	25
1726500289	24478	150
1726500289	24478.6	150
1726500289	24477.31	25
1726500289	24479.4	75
1726500289	24477.63	150
1726500290	24477.69	100
1726500290	24476.46	25
1726500290	24478.16	50
1726500290	24478.13	25
1726500290	24476.58	150
1726500291	24474	25
1726500291	24476.93	75
1726500291	24474.72	150
1726500291	24474.24	150
1726500291	24475.34	100
1726500292	24478.07	25
1726500292	24475.17	25
1726500292	24472.25	50
1726500292	24469.49	25
1726500292	24472.18	100
1726500293	24472.22	150
1726500293	24473.82	100
1726500293	24475.03	25
1726500293	24475.88	150
1726500293	24476.57	75
1726500294	24474.07	25
1726500294	24474.14	50
1726500294	24476.99	50
1726500294	24477.21	100
1726500294	24477.73	25
1726500295	24476.59	100
1726500295	24477.97	50
1726500295	24475.31	25
1726500295	24477.86	25
1726500295	24477.58	150
1726500296	24474.91	50
1726500296	24472.63	50
1726500296	24473.84	50
1726500296	24473.82	75
1726500296	24473.95	75
1726500297	24471.96	50
1726500297	24473.45	75
1726500297	24474.85	25
1726500297	24476.48	25
1726500297	24475.49	100
1726500298	24474.12	25
1726500298	24472.7	150
1726500298	24473.47	100
1726500298	24473.2	75
1726500298	24470.53	150
1726500299	24468.53	50
1726500299	24467.06	25
1726500299	24469.43	25
1726500299	24467.8	150
1726500299	24464.81	25
1726500300	24463.28	100
1726500300	24462.46	50
1726500300	24460.54	25
1726500300	24460.85	100
1726500300	24459.2	50
1726500301	24458.7	75
1726500301	24457.33	25
1726500301	24457.76	25
1726500301	24457.77	25
1726500301	24455.84	150
1726500302	24458.73	100
1726500302	24456.15	100
1726500302	24458.34	75
1726500302	24457.31	150
1726500302	24457.05	75
1726500303	24455.25	150
1726500303	24456.96	150
1726500303	24455.41	75
1726500303	24455.96	100
1726500303	24458.95	50
1726500304	24460.35	150
1726500304	24461.91	50
1726500304	24459.81	100
1726500304	24456.96	150
1726500304	24456.03	25
1726500305	24458.74	25
1726500305	24460.29	100
1726500305	24462.39	75
1726500305	24460.01	150
1726500305	24462.91	100
1726500306	24462.86	25
1726500306	24465.7	50
1726500306	24466.97	25
1726500306	24464.23	50
1726500306	24466.61	150
1726500307	24466.09	75
1726500307	24465.84	25
1726500307	24466.33	150
1726500307	24464.13	100
1726500307	24461.58	150
1726500308	24458.95	50
1726500308	24457.37	75
1726500308	24459.48	100
1726500308	24460.68	75
1726500308	24459.59	75
1726500309	24457.99	50
1726500309	24455.81	150
1726500309	24453.46	25
1726500309	24451.45	100
1726500309	24450.33	25
1726500310	24450.55	50
1726500310	24450.26	100
1726500310	24448.85	25
1726500310	24446.39	75
1726500310	24448.35	150
1726500311	24445.59	75
1726500311	24443.48	50
1726500311	24446.29	100
1726500311	24446.37	75
1726500311	24444.94	50
1726500312	24442.12	100
1726500312	24444.25	150
1726500312	24445.74	50
1726500312	24443.31	25
1726500312	24445.13	50
1726500313	24442.86	25
1726500313	24444.84	50
1726500313	24442.62	100
1726500313	24441.86	25
1726500313	24442.35	75
1726500314	24444.86	25
1726500314	24441.99	25
1726500314	24440.17	100
1726500314	24442.03	25
1726500314	24444.46	75
1726500315	24442.2	100
1726500315	24439.5	150
1726500315	24439.1	100
1726500315	24439.07	100
1726500315	24440.17	50
1726500316	24439.3	50
1726500316	24437.95	100
1726500316	24440.25	25
1726500316	24440.93	150
1726500316	24439.41	75
1726500317	24439.4	150
1726500317	24439.28	25
1726500317	24437.95	50
1726500317	24437.47	150
1726500317	24435.96	150
1726500318	24437.73	100
1726500318	24439.42	75
1726500318	24439.3	100
1726500318	24438.37	150
1726500318	24438.38	100
1726500319	24437	25
1726500319	24435.92	50
1726500319	24433.09	75
1726500319	24430.44	100
1726500319	24430.62	150
1726500320	24433.62	50
1726500320	24431.22	50
1726500320	24429.82	25
1726500320	24431.4	50
1726500320	24431.86	100
1726500321	24430.99	50
1726500321	24429.04	150
1726500321	24427.95	75
1726500321	24430.43	25
1726500321	24431.66	75
1726500322	24434.34	150
1726500322	24432.19	50
1726500322	24434.21	100
1726500322	24434.47	50
1726500322	24434.41	25
1726500323	24431.75	150
1726500323	24430.06	150
1726500323	24429.93	75
1726500323	24432.43	50
1726500323	24434.27	75
1726500324	24435.57	75
1726500324	24432.93	50
1726500324	24433.45	50
1726500324	24435.1	150
1726500324	24437.26	25
1726500325	24436.5	100
1726500325	24437.02	75
1726500325	24435.83	50
1726500325	24438.68	100
1726500325	24440.44	100
1726500326	24441.33	50
1726500326	24442.57	150
1726500326	24443.74	150
1726500326	24445.46	50
1726500326	24446.45	50
1726500327	24445.72	75
1726500327	24443.48	25
1726500327	24446.18	150
1726500327	24445.53	150
1726500327	24442.72	150
1726500328	24441.63	150
1726500328	24439.96	150
1726500328	24437.58	100
1726500328	24435.42	25
1726500328	24433.85	75
1726500329	24431.86	25
1726500329	24433.79	75
1726500329	24433.47	75
1726500329	24431.73	25
1726500329	24430.83	25
1726500330	24432.15	25
1726500330	24431.47	100
1726500330	24434.28	100
1726500330	24434.24	100
1726500330	24433.35	100
1726500331	24430.96	100
1726500331	24432.69	150
1726500331	24433.6	50
1726500331	24431.57	25
1726500331	24433.37	25
1726500332	24432.14	75
1726500332	24430.7	25
1726500332	24428.15	50
1726500332	24430.48	50
1726500332	24431.87	150
1726500333	24434.52	25
1726500333	24433.55	150
1726500333	24435.91	25
1726500333	24435.49	50
1726500333	24436.14	100
1726500334	24434.08	25
1726500334	24433.07	50
1726500334	24432.52	150
1726500334	24433.86	150
1726500334	24432.45	75
1726500335	24431.23	25
1726500335	24428.53	150
1726500335	24428.83	100
1726500335	24426.75	75
1726500335	24423.77	25
1726500336	24422.54	150
1726500336	24422.42	25
1726500336	24419.58	50
1726500336	24420.4	25
1726500336	24420.25	25
1726500337	24419.1	100
1726500337	24418.92	75
1726500337	24416.47	150
1726500337	24415.79	75
1726500337	24418.11	75
1726500338	24416.23	25
1726500338	24414.81	100
1726500338	24413.39	75
1726500338	24413.77	50
1726500338	24415.28	25
1726500339	24412.8	75
1726500339	24414.65	100
1726500339	24417.47	150
1726500339	24415.84	25
1726500339	24417.88	150
1726500340	24417.39	150
1726500340	24418.52	100
1726500340	24418.95	50
1726500340	24418.81	25
1726500340	24418.18	25
1726500341	24418.19	150
1726500341	24419.99	150
1726500341	24417.88	100
1726500341	24415.92	50
1726500341	24418.75	50
1726500342	24416.51	100
1726500342	24413.98	100
1726500342	24412.19	50
1726500342	24414.19	75
1726500342	24413.11	25
1726500343	24410.63	150
1726500343	24410.02	75
1726500343	24412.16	150
1726500343	24411.91	25
1726500343	24413.63	150
1726500344	24414.15	100
1726500344	24411.83	50
1726500344	24409.72	150
1726500344	24410.21	25
1726500344	24412.76	150
1726500345	24414.44	75
1726500345	24416.64	75
1726500345	24418.91	75
1726500345	24418.21	100
1726500345	24418.64	100
1726500346	24415.87	75
1726500346	24415.28	150
1726500346	24415.94	100
1726500346	24413.17	75
1726500346	24414.31	25
1726500347	24415.79	75
1726500347	24418.17	25
1726500347	24417.2	75
1726500347	24416.06	100
1726500347	24418.21	25
1726500348	24421.05	50
1726500348	24418.85	100
1726500348	24420.5	75
1726500348	24419.11	100
1726500348	24419.74	25
1726500349	24417.87	50
1726500349	24420.35	100
1726500349	24421.8	150
1726500349	24424	25
1726500349	24424.09	50
1726500350	24421.48	150
1726500350	24420.9	150
1726500350	24423.18	25
1726500350	24421.22	50
1726500350	24423.25	50
1726500351	24420.44	25
1726500351	24422.95	50
1726500351	24421.6	100
1726500351	24421.63	25
1726500351	24422.71	50
1726500352	24421.95	150
1726500352	24421.62	100
1726500352	24422.15	75
1726500352	24421.21	75
1726500352	24422.71	25
1726500353	24421.42	100
1726500353	24418.71	150
1726500353	24420.39	50
1726500353	24422.54	50
1726500353	24423.6	75
1726500354	24424.51	150
1726500354	24421.63	25
1726500354	24421.48	50
1726500354	24422.36	150
1726500354	24424.17	50
1726500355	24422.68	75
1726500355	24423.96	75
1726500355	24423.5	100
1726500355	24425.61	100
1726500355	24424.12	100
1726500356	24422.93	150
1726500356	24424.88	100
1726500356	24425.39	25
1726500356	24425.46	75
1726500356	24425.82	150
1726500357	24426.48	75
1726500357	24427.58	100
1726500357	24424.97	75
1726500357	24425.81	75
1726500357	24424.38	75
1726500358	24422.51	150
1726500358	24424.1	25
1726500358	24425.93	150
1726500358	24425.36	75
1726500358	24426.44	25
1726500359	24427.38	75
1726500359	24425.93	100
1726500359	24425.36	25
1726500359	24425.86	150
1726500359	24427.75	75
1726500360	24429.11	50
1726500360	24430.23	100
1726500360	24432.67	75
1726500360	24432.71	50
1726500360	24434.76	150
1726500361	24432.84	25
1726500361	24432.67	75
1726500361	24434.02	150
1726500361	24435.6	50
1726500361	24438.28	75
1726500362	24439.21	50
1726500362	24438.34	75
1726500362	24437.86	75
1726500362	24437.09	150
1726500362	24435.86	25
1726500363	24435.68	150
1726500363	24436.16	150
1726500363	24433.59	50
1726500363	24433.59	100
1726500363	24433.77	100
1726500364	24431.09	50
1726500364	24428.92	50
1726500364	24427.97	150
1726500364	24430.33	100
1726500364	24428.19	50
1726500365	24429.86	100
1726500365	24428.86	50
1726500365	24427.74	25
1726500365	24424.77	75
1726500365	24423.02	50
1726500366	24423.48	50
1726500366	24423.42	25
1726500366	24421.2	100
1726500366	24422	100
1726500366	24421.57	100
1726500367	24420.87	25
1726500367	24421.07	75
1726500367	24423.77	75
1726500367	24425.32	150
1726500367	24423.46	25
1726500368	24424.22	50
1726500368	24422.58	75
1726500368	24421.45	25
1726500368	24420.75	150
1726500368	24419.59	25
1726500369	24421.53	75
1726500369	24424.22	100
1726500369	24425.59	150
1726500369	24425.73	100
1726500369	24428.06	50
1726500370	24427.12	100
1726500370	24426.27	50
1726500370	24424.26	100
1726500370	24421.38	50
1726500370	24422.74	50
1726500371	24421.01	25
1726500371	24421.54	50
1726500371	24419.28	25
1726500371	24418.54	75
1726500371	24420.16	150
1726500372	24417.45	25
1726500372	24418.43	25
1726500372	24415.72	25
1726500372	24415.22	100
1726500372	24412.96	75
1726500373	24412.8	50
1726500373	24411.04	25
1726500373	24409.84	25
1726500373	24410.82	75
1726500373	24411.56	50
1726500374	24411.07	25
1726500374	24411.14	150
1726500374	24408.84	25
1726500374	24410.55	100
1726500374	24408.74	50
1726500375	24410.41	150
1726500375	24413.25	75
1726500375	24414.47	75
1726500375	24412.43	150
1726500375	24412.41	50
1726500376	24413.54	100
1726500376	24412.52	25
1726500376	24409.6	25
1726500376	24412.04	150
1726500376	24413.06	50
1726500377	24415.75	150
1726500377	24413.2	25
1726500377	24415.63	50
1726500377	24415.37	75
1726500377	24413.96	25
1726500378	24411.56	50
1726500378	24413.8	75
1726500378	24412.96	75
1726500378	24412.52	25
1726500378	24410.09	25
1726500379	24407.15	50
1726500379	24408.13	50
1726500379	24407.1	100
1726500379	24409.83	75
1726500379	24412.1	25
1726500380	24411.34	75
1726500380	24409.43	100
1726500380	24408.83	100
1726500380	24407.47	100
1726500380	24408.61	100
1726500381	24410.4	50
1726500381	24408.08	25
1726500381	24410.97	50
1726500381	24408.59	150
1726500381	24408.49	150
1726500382	24409.56	50
1726500382	24410.23	75
1726500382	24410.9	50
1726500382	24410.8	100
1726500382	24408.47	100
1726500383	24408.12	25
1726500383	24406.69	75
1726500383	24403.76	150
1726500383	24405.37	150
1726500383	24406.71	50
1726500384	24409.58	75
1726500384	24409.69	150
1726500384	24407.26	50
1726500384	24407.15	100
1726500384	24405.05	150
1726500385	24407.4	150
1726500385	24404.73	50
1726500385	24404.76	100
1726500385	24406.87	50
1726500385	24404.32	100
1726500386	24403.24	75
1726500386	24406.06	25
1726500386	24406.11	150
1726500386	24406.97	100
1726500386	24408.87	25
1726500387	24408.62	150
1726500387	24408.31	100
1726500387	24407.99	25
1726500387	24410.88	25
1726500387	24408.49	100
1726500388	24405.71	150
1726500388	24402.71	25
1726500388	24404.46	150
1726500388	24405.29	150
1726500388	24405.66	100
1726500389	24408.36	75
1726500389	24410.31	50
1726500389	24412.38	75
1726500389	24412.74	150
1726500389	24413.34	75
1726500390	24414.64	25
1726500390	24412.22	50
1726500390	24409.23	75
1726500390	24411.21	75
1726500390	24411.5	75
1726500391	24412.71	25
1726500391	24415.09	100
1726500391	24412.94	100
1726500391	24410.58	150
1726500391	24408.75	25
1726500392	24411.33	100
1726500392	24409.63	50
1726500392	24410.93	25
1726500392	24412.47	25
1726500392	24415.03	150
1726500393	24412.77	100
1726500393	24412.51	150
1726500393	24415.25	50
1726500393	24418.03	25
1726500393	24418.22	25
1726500394	24418.54	100
1726500394	24420.57	100
1726500394	24423.12	50
1726500394	24424.27	50
1726500394	24425.65	50
1726500395	24423.27	150
1726500395	24423.91	75
1726500395	24423.93	100
1726500395	24423.44	150
1726500395	24425.94	50
1726500396	24424.58	75
1726500396	24427.4	100
1726500396	24429.23	50
1726500396	24428.71	150
1726500396	24427.5	150
1726500397	24429.67	150
1726500397	24430.46	50
1726500397	24428.72	75
1726500397	24429.84	50
1726500397	24432.73	50
1726500398	24432.75	75
1726500398	24434.01	75
1726500398	24434.39	150
1726500398	24434.81	100
1726500398	24435.86	150
1726500399	24434.57	100
1726500399	24436.42	150
1726500399	24434.06	100
1726500399	24431.93	25
1726500399	24430.13	50
1726500400	24433.03	75
1726500400	24430.91	25
